Plain Geometrical Necklace,"Handcrafted from .925 sterling silver, this necklace showcases a modern, minimalist design. It features a rigid, circular collar with a dynamic pendant composed of interlocking rings, a spherical accent at the top, and a dangling rod culminating in another silver sphere. This piece combines geometric shapes and flowing lines, making it a striking statement piece that embodies both elegance and contemporary style.",new,225.0,Jewelry > Pendants,11.0,5.5,0.04,0.065625,https://images.sellbrite.com/production/1446451/q40/de3c972a-55bd-5b98-96ff-e8bfab8afff9.jpg,https://images.sellbrite.com/production/1446451/q40/9f8f2b5b-27b1-58b2-92e6-d46f297b2f0a.jpg,https://images.sellbrite.com/production/1446451/q40/d9326f54-37e7-55ec-8a39-1340eea434fe.jpg,"","","","","","","","",""
Fashion Multicircle Earrings,"Handcrafted from .925 sterling silver, these striking statement earrings feature a unique triple-circle design with a sleek, minimalist aesthetic. The earrings are handmade, showcasing the artistry and skill of the silversmith. These earrings are a bold and modern accessory, perfect for adding a touch of contemporary elegance to any outfit.",new,160.0,Jewelry > Earrings,3.0,2.5,0.01,0.016875,https://images.sellbrite.com/production/1446451/q41/1c7386e1-e528-5f37-8da4-a696fc794114.jpg,https://images.sellbrite.com/production/1446451/q41/73594a95-c801-5e6a-b6fa-16cea52ee711.jpg,"","","","","","","","","",""
Dangling Beads Earrings,"Handmade .925 earrings featuring a double-disc design with beaded edges. These statement earrings offer a bold, retro aesthetic, perfect for adding a touch of vintage glamour to any outfit. They are clip-on style, making them suitable for both pierced and non-pierced ears.",new,285.0,Jewelry > Earrings,3.0,3.0,0.01,0.1125,https://images.sellbrite.com/production/1446451/q42/366d58a5-9cf9-5177-98fa-13aa8adb915d.jpg,https://images.sellbrite.com/production/1446451/q42/ed55cfac-52a4-5ee4-a6e2-028eab73fa39.jpg,"","","","","","","","","",""
Fashion Multi Ovals Earrings,"Handmade .925 sterling silver oval drop earrings. Each earring features three concentric oval shapes, creating a dynamic, layered look. The earrings have a polished finish and hang from a simple stud fitting. They are lightweight and comfortable to wear, making them suitable for everyday use or special occasions.",new,160.0,Jewelry > Earrings,3.0,2.0,0.01,0.00625,https://images.sellbrite.com/production/1446451/q43/d5f333f8-20e5-527a-a192-852a6b8c3413.jpg,https://images.sellbrite.com/production/1446451/q43/8e2568ad-4f7a-5905-b081-5ef23e588d4a.jpg,"","","","","","","","","",""
Ovals Earrings,"Handmade .925 silvera artistic open-waved hoop earrings with a reflective finish. These earrings feature a unique, flowing design that catches the light, making them a standout accessory, giving them a sleek and modern look suitable for various styles, from casual to formal.",new,120.0,Jewelry > Earrings,2.0,2.0,"",0.04375,https://images.sellbrite.com/production/1446451/q44/4da00d73-3264-5c37-82ce-97eb12b1b916.jpg,https://images.sellbrite.com/production/1446451/q44/fae06758-b509-59d6-a1f5-f84772782379.jpg,"","","","","","","","","",""
Plain Loops Earrings,"These are sterling silver cuff earrings, featuring a sleek, curved design. They are crafted from 925 pure sterling silver, offering a bright and stylish look. The earrings have a post-back closure and a polished finish, making them suitable for both casual and formal wear. Their minimalist yet modern aesthetic makes them a versatile addition to any jewelry collection.",new,150.0,Jewelry > Earrings,3.5,3.5,0.01,0.049375,https://images.sellbrite.com/production/1446451/q45/0c7bbc88-3bdc-5a23-8eda-68848112c399.jpg,https://images.sellbrite.com/production/1446451/q45/f0749fb4-71f1-5f92-942d-2840f9b69cbd.jpg,"","","","","","","","","",""
Plain Large Drop Earrings,"Handcrafted from .925 sterling silver, these teardrop-shaped earrings feature a sleek, minimalist design. The earrings have a smooth, polished finish, reflecting light beautifully and adding a touch of modern elegance to any look. These lightweight earrings are perfect for everyday wear or special occasions, showcasing the beauty of handcrafted silver jewelry.",new,120.0,Jewelry > Earrings,3.5,3.5,0.01,0.04375,https://images.sellbrite.com/production/1446451/q46/fb6ede54-a554-5000-b051-980282a227b3.jpg,https://images.sellbrite.com/production/1446451/q46/5bb15cf2-13f6-5c98-afce-a738e66b312b.jpg,https://images.sellbrite.com/production/1446451/q46/6149da52-fe22-5b50-9642-14fdefbe0a58.jpg,"","","","","","","","",""
Mosaic Navajo Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a unique floral design with a textured, beaded edge. The detailed craftsmanship and the radiant silver finish make them a sophisticated addition to any jewelry collection. The earrings feature a post-back closure, ensuring a secure and comfortable fit.",new,250.0,Jewelry > Earrings,3.5,6.5,0.01,0.04375,https://images.sellbrite.com/production/1446451/q47/95bf4471-1cb0-522f-94b3-0eb778284809.jpg,https://images.sellbrite.com/production/1446451/q47/43a9cb73-aee0-5997-b44b-60af36360b03.jpg,"","","","","","","","","",""
Mosaic Navajo Turquoise Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a vibrant cluster of turquoise stones. The design features a rectangular top with turquoise stones, followed by a larger, oval-shaped pendant adorned with numerous tear-shaped turquoise stones set in a radiating pattern. These earrings offer a blend of traditional craftsmanship and eye-catching design, making them a distinctive addition to any jewelry collection.",new,250.0,Jewelry > Earrings,2.5,2.5,0.2,0.074375,https://images.sellbrite.com/production/1446451/q48/79edab72-a5ba-5773-85f5-c578965ee4b3.jpg,https://images.sellbrite.com/production/1446451/q48/8370fd3b-18f7-5271-895d-3996e36d6fc4.jpg,"","","","","","","","","",""
Mosaic Navajo Turquoise Pendant,"Handcrafted from .925 sterling silver, this pendant features a delicate cluster of teardrop-shaped turquoise stones. Each stone is carefully set within a detailed silver framework, showcasing the artisan's skill and dedication. The pendant 's design creates a captivating spiral effect, making it a unique and eye-catching accessory. This piece blends traditional craftsmanship with the natural beauty of turquoise, ideal for adding a touch of elegance and southwestern charm to any outfit.",new,220.0,Jewelry > Pendants,3.0,3.0,0.2,0.065625,https://images.sellbrite.com/production/1446451/q49/fc3583a9-ec23-5c3c-ae9e-12846319aebc.jpg,https://images.sellbrite.com/production/1446451/q49/ad2434c7-1c69-50d6-bb81-9faa43ae1416.jpg,"","","","","","","","","",""
Skull Wize Earrings,"Handcrafted from .925 sterling silver, these earrings showcase intricate filigree work with a central skull motif, embodying a blend of traditional craftsmanship and edgy design. The floral top piece and detailed circular pendant make a bold statement, perfect for adding a touch of gothic elegance to any ensemble. These earrings are a testament to artisanal skill, ensuring a unique and high-quality addition to any jewelry collection.",new,195.0,Jewelry > Earrings,2.0,2.0,0.1,0.048125,https://images.sellbrite.com/production/1446451/q50/09ff3a64-36e0-5846-88c6-39926ddbc3ad.jpg,https://images.sellbrite.com/production/1446451/q50/7c094626-72cf-5ca8-8781-e9ffbe2687ca.jpg,"","","","","","","","","",""
Dangling Ovals Earrings,"Handcrafted from .925 sterling silver, these earrings showcase an interlocking, sculptural design, creating a modern and elegant statement. The smooth, polished finish enhances the metal's natural luster, making them a versatile accessory for both everyday wear and special occasions. These earrings are a testament to artisanal craftsmanship, offering a unique touch of sophistication.",new,115.0,Jewelry > Earrings,2.0,2.0,0.1,0.030625,https://images.sellbrite.com/production/1446451/q51/42b6a459-4549-5fae-8120-a0256e2bcd12.jpg,https://images.sellbrite.com/production/1446451/q51/3aee3787-e0d4-5113-943b-c9b128c59277.jpg,"","","","","","","","","",""
Colonial Turquoise Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a graceful, fan-like design adorned with vibrant turquoise stones. Each earring features a teardrop-shaped turquoise at the top, followed by a series of smaller, teardrop-shaped turquoise stones along the curved edge, complemented by delicate silver beading. A central, dangling turquoise adds movement and charm to these elegant, handmade pieces.",new,150.0,Jewelry > Earrings,4.0,4.0,0.5,0.041875,https://images.sellbrite.com/production/1446451/q52/16dae365-a247-549d-87b3-d74da5e32b38.jpg,https://images.sellbrite.com/production/1446451/q52/9f42bc34-3441-5d15-8f30-0c65db30626c.jpg,"","","","","","","","","",""
Large Drops Earrings,"Handcrafted from .925 sterling silver, these elongated, teardrop-shaped earrings offer a sleek and modern aesthetic. The minimalist design and polished finish make them a versatile accessory, suitable for both casual and formal wear. These earrings are a testament to artisanal craftsmanship, showcasing the beauty of handmade jewelry.",new,80.0,Jewelry > Earrings,4.0,0.3,0.3,0.0175,https://images.sellbrite.com/production/1446451/q53/2f887de1-1955-5e4c-ab4f-8cf42782e2c6.jpg,https://images.sellbrite.com/production/1446451/q53/6e47a58b-1821-593a-8b58-47813edd135b.jpg,"","","","","","","","","",""
Plain Rhombus Earrings,"Handcrafted from .925 sterling silver, these geometric dangle earrings feature a unique rhombus shape, offering a modern and sophisticated statement. The earrings are handmade, ensuring a one-of-a-kind piece with slight variations that add to their charm. Their polished finish provides a sleek look, making them versatile for both everyday wear and special occasions.",new,90.0,Jewelry > Earrings,3.0,2.0,2.0,0.023125,https://images.sellbrite.com/production/1446451/q54/82707649-3604-57eb-ab09-c0da136c5bcd.jpg,https://images.sellbrite.com/production/1446451/q54/c9f050f2-7b63-585c-ba35-4d134f287730.jpg,https://images.sellbrite.com/production/1446451/q54/9f947915-c341-52d7-a695-1e336a22df94.jpg,"","","","","","","","",""
Plain Cube Earrings,"Handcrafted from .925 sterling silver, these earrings feature a minimalist design with polished cube pendants suspended from slender, curved wires. The earrings offer a modern and elegant statement, perfect for adding a touch of sophistication to any look. The handmade nature of the earrings ensures each piece is unique, with slight variations that add to their charm.",new,75.0,Jewelry > Earrings,2.5,0.2,0.2,0.014375,https://images.sellbrite.com/production/1446451/q55/e184284b-f9e9-52ca-8194-63414a605d01.jpg,https://images.sellbrite.com/production/1446451/q55/ce752266-dffe-5739-ad27-fa813fe2421e.jpg,https://images.sellbrite.com/production/1446451/q55/7f9b5f35-8510-5042-a3b8-8274a1c355de.jpg,"","","","","","","","",""
Ball Earrings,"Handcrafted from .925 sterling silver, these minimalist earrings feature a sleek, curved design with spherical ends. The earrings have a modern and elegant look, making them suitable for various occasions. Their handmade nature ensures each pair is unique, while the high-quality silver provides a lasting shine and durability.",new,75.0,Jewelry > Earrings,2.5,0.2,0.2,0.015,https://images.sellbrite.com/production/1446451/q56/9f14c8dc-15a1-5b54-b466-7173ab0ce26e.jpg,https://images.sellbrite.com/production/1446451/q56/761ee248-1edb-5c1b-85dc-459399cd2cb6.jpg,"","","","","","","","","",""
Hammereo Hoops,"Handcrafted from .925 sterling silver, these half-hoop earrings feature a hammered texture and a sleek, modern design. Lightweight and versatile, they add a touch of understated elegance to any look. Each pair is unique, reflecting the artisan's touch and the inherent beauty of the material.",new,125.0,Jewelry > Earrings,2.0,1.5,0.2,0.024375,https://images.sellbrite.com/production/1446451/q57/41496d10-0a83-503f-a2ee-b56e6dfe3014.jpg,https://images.sellbrite.com/production/1446451/q57/796429e6-b931-5274-a25c-aa6f0f7d2364.jpg,"","","","","","","","","",""
Fashion Square Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a geometric design featuring a square outline with a pointed, elongated accent at the top. The earrings present a layered, open-square pattern, creating a sense of depth and movement. The handmade nature of the earrings adds a unique touch to their modern and abstract aesthetic, making them a statement piece for any jewelry collection.",new,150.0,Jewelry > Earrings,3.0,2.0,0.1,0.060625,https://images.sellbrite.com/production/1446451/q58/b908653c-6f2c-5b5d-b8a6-3460d5b5e734.jpg,https://images.sellbrite.com/production/1446451/q58/106e293b-4c42-516c-89f0-1d7678ce81e7.jpg,"","","","","","","","","",""
Oval Turquoise Navajo,"Handcrafted from .925 sterling silver, these vintage-inspired earrings feature a cluster of vibrant turquoise stones arranged in a delicate, floral-like design. Each stone is carefully set, showcasing the unique character and natural beauty of the turquoise. The earrings are a testament to traditional craftsmanship, offering a touch of Southwestern elegance and timeless style. Perfect for adding a pop of color and artisanal charm to any outfit.",new,120.0,Jewelry > Earrings,1.1,0.7,0.2,0.034375,https://images.sellbrite.com/production/1446451/q59/2217e924-5760-57e3-86af-484fb7bc529f.jpg,https://images.sellbrite.com/production/1446451/q59/493e5875-69bc-5cc3-91f4-601ca228b53d.jpg,"","","","","","","","","",""
Oval Mosaic Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a unique, floral-inspired design. Each earring features a central oval surrounded by teardrop-shaped petals, accented with fine rope detailing and a beaded outer edge, creating a timeless and elegant look. The earrings are secured with post backs, ensuring a comfortable fit.",new,85.0,Jewelry > Earrings,1.1,0.7,0.3,0.028125,https://images.sellbrite.com/production/1446451/q60/1e1358f4-da10-5969-a60b-7da658ffa747.jpg,https://images.sellbrite.com/production/1446451/q60/cbb8d67e-ddae-5168-909d-48ecd8570d71.jpg,https://images.sellbrite.com/production/1446451/q60/a3980977-8df8-5ea6-befb-289a513f0671.jpg,"","","","","","","","",""
Ball Hoops,"Handcrafted from .925 sterling silver, these earrings feature a minimalist design with a spherical pendant suspended from a slender hoop. The polished silver finish highlights the smooth curves of the ball, creating a modern and elegant accessory suitable for any occasion. Each piece is meticulously handmade, ensuring a unique touch and high-quality craftsmanship.",new,105.0,Jewelry > Earrings,1.5,1.0,1.0,0.033125,https://images.sellbrite.com/production/1446451/q61/b7a5e05d-753b-58ce-b5a8-902641651c63.jpg,https://images.sellbrite.com/production/1446451/q61/42a04090-0ac5-5812-9419-0b38faafb0a2.jpg,"","","","","","","","","",""
Solid Plain Loops,"These are 925 sterling silver oval hoop earrings. Their design features a sleek, elongated oval shape with a polished finish, giving them a modern and elegant look. The earrings are displayed on a stand, highlighting their form and shine.",new,240.0,Jewelry > Earrings,3.5,1.3,0.3,0.05625,https://images.sellbrite.com/production/1446451/q62/c241f75e-2452-52d6-ab60-f74e26347110.jpg,https://images.sellbrite.com/production/1446451/q62/d804ac99-8006-5df0-b72a-78e537e8b85d.jpg,https://images.sellbrite.com/production/1446451/q62/8932374c-cd5a-5ae6-8aea-7cb6cce5f21f.jpg,"","","","","","","","",""
Plain Hollow Oval,"Handcrafted from .925 sterling silver, these oval hoop earrings feature a sleek, hollow design. The earrings are handmade and polished to a high shine, offering a modern and minimalist aesthetic. Their unique shape and lightweight construction make them a comfortable and stylish accessory for any occasion.",new,110.0,Jewelry > Earrings,2.5,1.2,0.3,0.031875,https://images.sellbrite.com/production/1446451/q63/e510de50-690d-504a-b7dc-59539c3a809d.jpg,https://images.sellbrite.com/production/1446451/q63/24ed2377-bc70-5b95-8fe0-7e1fe6089b3c.jpg,https://images.sellbrite.com/production/1446451/q63/e63847b6-ab51-5d83-812d-35bfba505a3c.jpg,"","","","","","","","",""
Large Half Moon Round Sterling Silver,"Handcrafted from .925 sterling silver, these modern crescent hoop earrings offer a sleek and minimalist design. The earrings feature a polished finish, showcasing their smooth, curved silhouette. Lightweight and comfortable for everyday wear, these handmade earrings add a touch of contemporary elegance to any style.",new,235.0,Jewelry > Earrings,3.0,3.0,0.2,0.05625,https://images.sellbrite.com/production/1446451/q64/47003868-e5b9-5531-8687-b5180fa4f1f6.jpg,https://images.sellbrite.com/production/1446451/q64/a24f85f3-acd9-5870-8c95-e8bf9c9a3d73.jpg,https://images.sellbrite.com/production/1446451/q64/59fd5870-947e-5bd3-aa72-056235e9ba8b.jpg,"","","","","","","","",""
Turquoise Wire Heants Earrings,"Handcrafted from .925 sterling silver, these earrings feature a striking sunburst design surrounding a heart-shaped turquoise stone. Each piece is meticulously handmade, showcasing the artistry of Mexican silversmiths. The earrings combine a bold, edgy aesthetic with a touch of romance, making them a unique addition to any jewelry collection. The .925 stamp assures the quality of the silver, while the natural turquoise adds a vibrant pop of color. These earrings are perfect for those who appreciate handcrafted jewelry with a distinctive flair.",new,120.0,Jewelry > Earrings,2.5,2.0,0.2,0.036875,https://images.sellbrite.com/production/1446451/q65/45998d54-f8d6-5301-a894-13f29b70c5f5.jpg,https://images.sellbrite.com/production/1446451/q65/b4e3837f-4e16-5b43-ae34-42f2f35dfd74.jpg,https://images.sellbrite.com/production/1446451/q65/4bd1e75e-5c7f-5511-859a-3af508b0cb10.jpg,"","","","","","","","",""
Turquoise Hoops,"Handcrafted from .925 sterling silver, these Zuni-inspired hoop earrings feature a smooth, inlaid turquoise design. These medium-sized hoops offer a blend of traditional craftsmanship and contemporary style, making them a unique addition to any jewelry collection.",new,70.0,Jewelry > Earrings,2.0,1.5,0.2,0.018125,https://images.sellbrite.com/production/1446451/q66/1dc70ef7-952a-5e3a-a9a7-9e456e2bc947.jpg,https://images.sellbrite.com/production/1446451/q66/d7005e1a-2573-5bd6-b194-3674b38821ea.jpg,https://images.sellbrite.com/production/1446451/q66/419834ce-77fe-5837-8a9f-501283dae0ce.jpg,"","","","","","","","",""
Onyx Hoops,"Handcrafted from .925 sterling silver, these hoop earrings feature inlaid black onyx stones, creating a striking contrast. The sleek, minimalist design offers a modern yet timeless appeal, perfect for adding a touch of elegance to any ensemble. Each piece is meticulously handmade, ensuring unique character and quality craftsmanship.",new,70.0,Jewelry > Earrings,2.0,1.5,0.2,0.01375,https://images.sellbrite.com/production/1446451/q67/75a5e05d-3243-5821-8ff4-c5e58f3ccc07.jpg,https://images.sellbrite.com/production/1446451/q67/d9a4b11b-efba-5444-b375-5a386a81d644.jpg,https://images.sellbrite.com/production/1446451/q67/404549cd-900a-5aa5-be4c-8b98deb095b7.jpg,"","","","","","","","",""
Turquoise Mosaic Hoops,"Handcrafted from .925 sterling silver, these hoop earrings feature inlaid, vibrant turquoise stones, creating a striking contrast and a touch of Southwestern elegance. The design showcases meticulous craftsmanship, making them a unique and eye-catching accessory. These earrings blend traditional artistry with contemporary style, perfect for adding a pop of color and sophistication to any outfit.",new,125.0,Jewelry > Earrings,2.0,2.0,0.2,0.02,https://images.sellbrite.com/production/1446451/q68/4e7b41c0-dd64-5448-83f2-07f9a79fbdd7.jpg,https://images.sellbrite.com/production/1446451/q68/e2f78e2a-6100-5b25-a48d-ae21635fcde8.jpg,https://images.sellbrite.com/production/1446451/q68/8a61bae6-4cb1-5b8a-900d-4a43e573a9a4.jpg,"","","","","","","","",""
Plain Mosaic Hoops,"Handcrafted from .925 sterling silver, these hoop earrings feature a unique design composed of individual, geometric cube segments. Their modern and minimalist aesthetic makes them a versatile accessory for both everyday wear and special occasions. Each earring is carefully shaped and assembled by hand, showcasing the artistry and quality of its construction.",new,125.0,Jewelry > Earrings,2.0,2.0,0.2,0.036875,https://images.sellbrite.com/production/1446451/q69/22799e9f-e9cb-51c1-bb39-824d0aa7481d.jpg,https://images.sellbrite.com/production/1446451/q69/4e3b436f-ce51-5b56-bdc3-7716f41f2231.jpg,"","","","","","","","","",""
Square Onyx Inlaid Hoops,"Handcrafted from .925 sterling silver, these square maxi-hoop earrings offer a sleek, modern aesthetic. The earrings feature a bold, geometric design with a polished finish, making them a versatile accessory for both casual and formal wear. Their unique shape and handmade quality add a touch of artistry to any look.",new,90.0,Jewelry > Earrings,1.5,1.5,0.2,0.015625,https://images.sellbrite.com/production/1446451/q70/cdcefeba-5d4f-53e1-b593-e8f8809c0120.jpg,https://images.sellbrite.com/production/1446451/q70/80753322-562f-515d-b502-4505b4017de3.jpg,https://images.sellbrite.com/production/1446451/q70/f4903bdb-d18e-5e3c-ba22-d8868c6367b1.jpg,"","","","","","","","",""
Oxidize Ball Hoops,"Handcrafted from .925 sterling silver, these hoop earrings feature a unique polka dot design with spherical accents along the outer edge. The wide, hinged cuff design offers a bold, statement-making look while ensuring comfortable wear. These earrings are a testament to traditional craftsmanship and contemporary style, perfect for adding a touch of elegance to any outfit.",new,95.0,Jewelry > Earrings,1.5,1.5,0.2,0.036875,https://images.sellbrite.com/production/1446451/q71/56809afe-b1d8-5e23-b2a2-7a760b4a7c3e.jpg,https://images.sellbrite.com/production/1446451/q71/4caee646-967f-5753-a182-bad186b6c640.jpg,"","","","","","","","","",""
Hammerco Pearls Wire Earrings,"Handcrafted from .925 sterling silver, these earrings feature a hammered texture and a unique twisted drop design, each adorned with a delicate pearl. These elegant and modern earrings offer a touch of sophistication to any style, perfect for both everyday wear and special occasions.
",new,75.0,Jewelry > Earrings,2.0,0.7,0.3,0.015625,https://images.sellbrite.com/production/1446451/q72/6de3dc29-88b0-5d84-a409-bb50e2840d3b.jpg,https://images.sellbrite.com/production/1446451/q72/17376fcc-c813-5871-af08-00c89e11e965.jpg,"","","","","","","","","",""
Hammerco Pearl Pendant,"Handcrafted from .925 sterling silver, this unique pin features a textured, hammered finish and a flowing, infinity-inspired design. A luminous pearl is nestled at one end, adding a touch of elegance and sophistication. This piece is a testament to artisanal craftsmanship, perfect for adding a distinctive accent to any outfit.",new,70.0,Jewelry > Pendants,2.5,1.0,0.2,0.015,https://images.sellbrite.com/production/1446451/q73/6a3cee34-daed-5d12-ab4f-15885eb82f45.jpg,https://images.sellbrite.com/production/1446451/q73/7dc260c5-532e-530a-8c77-9930cc8f919f.jpg,"","","","","","","","","",""
Oxidize Pearls Earrings,"Handcrafted from .925 sterling silver, these square maxi-hoop earrings offer a sleek, modern aesthetic. The earrings feature a bold, geometric design with a polished finish, making them a versatile accessory for both casual and formal wear. Their unique shape and handmade quality add a touch of artistry to any look.",new,65.0,Jewelry > Earrings,1.5,0.6,0.2,0.014375,https://images.sellbrite.com/production/1446451/q74/be970a9a-4554-5f74-a0cc-91c4958de87e.jpg,https://images.sellbrite.com/production/1446451/q74/cce40106-512b-5f6a-b4fb-4d046bc146d8.jpg,"","","","","","","","","",""
Oxidize Pearls Pendant,"Handcrafted from .925 sterling silver, this pendant showcases a unique, asymmetrical triangular design with a textured surface. The open center reveals a dark, contrasting backdrop, highlighting the pendant's sculptural form. This piece combines modern aesthetics with the timeless appeal of artisanal craftsmanship.",new,90.0,Jewelry > Pendants,2.5,2.0,0.5,0.034375,https://images.sellbrite.com/production/1446451/q75/f4f5afde-e697-550f-bcea-b1f58ddce811.jpg,https://images.sellbrite.com/production/1446451/q75/a7981766-3131-5564-8d25-3c9e9482b47f.jpg,"","","","","","","","","",""
Turquoise Wire Earrings,"Handcrafted from .925 sterling silver, these teardrop earrings feature a delicate beaded design with natural turquoise stones. The earrings showcase a slender, elongated silhouette, offering a blend of traditional craftsmanship and contemporary style. Each piece is meticulously handmade, ensuring unique character and quality, ideal for adding a touch of artisanal elegance to any ensemble.",new,130.0,Jewelry > Earrings,3.0,1.0,0.2,0.035625,https://images.sellbrite.com/production/1446451/q76/deb64bf7-2914-5350-b3c0-24e20a0f02ba.jpg,https://images.sellbrite.com/production/1446451/q76/1934142c-b91a-5c76-952c-efbfbeeaba8e.jpg,https://images.sellbrite.com/production/1446451/q76/0ae4aa60-e64f-57db-9389-2106b25e18da.jpg,"","","","","","","","",""
Mosaic Navajo Turquoise Earrings,"Handcrafted from .925 sterling silver, these earrings showcase a vibrant turquoise cluster design. Each earring features a central oval turquoise stone surrounded by meticulously set, pointed turquoise petals, resembling a delicate flower. The intricate detail and craftsmanship highlight the artistry of handmade jewelry, making them a unique addition to any collection.",new,135.0,Jewelry > Earrings,1.5,1.5,0.2,0.0425,https://images.sellbrite.com/production/1446451/q77/75dfc66f-7489-5b78-ac68-0ed7997a481f.jpg,https://images.sellbrite.com/production/1446451/q77/cbb49bbe-2b94-5664-81e6-78d9c2fb90e4.jpg,"","","","","","","","","",""
Mosaic Navajo Turquoise Pendant,"Handcrafted from .925 sterling silver, this pendant showcases a starburst flower design adorned with vibrant turquoise stones. The detailed craftsmanship highlights the artisan's skill, making it a unique and eye-catching piece for any jewelry collection. This pendant combines traditional techniques with a modern aesthetic, perfect for adding a touch of elegance and individuality to any outfit.",new,135.0,Jewelry > Pendants,2.5,1.5,0.1,0.041875,https://images.sellbrite.com/production/1446451/q78/ef38ad55-c28a-57e2-915c-39de7890175d.jpg,https://images.sellbrite.com/production/1446451/q78/a4f84c2a-a1e1-5390-95c5-7378f6036a40.jpg,"","","","","","","","","",""
Oxidize Pearl Dinna Earrings,"Handcrafted from .925 sterling silver, these celestial earrings feature a disc design with a matte gray enamel inlay, accented by a lustrous white freshwater pearl and tiny sparkling cubic zirconia stars. The earrings have a classic ear wire closure, making them a unique and elegant addition to any jewelry collection.",new,70.0,Jewelry > Earrings,1.5,1.0,0.3,0.010625,https://images.sellbrite.com/production/1446451/q79/51cf8f5c-34da-5003-ac40-69ce4b0427a0.jpg,https://images.sellbrite.com/production/1446451/q79/3816696e-828c-52a2-9612-b12ebb4d6e4f.jpg,https://images.sellbrite.com/production/1446451/q79/5f3393f5-4e26-528e-b4d9-59170c50b431.jpg,"","","","","","","","",""
Oxidize Pearl Donna Pendant,"Handcrafted from .925 sterling silver, this necklace showcases a celestial-inspired design. A circular pendant features a dark, brushed silver surface accented with a oxidize pearl, a white pearl, and tiny sparkling stones, reminiscent of a night sky. The pendant is suspended from a sleek, polished silver collar, creating a modern and elegant piece of jewelry.",new,75.0,Jewelry > Pendants,1.5,1.5,0.1,0.0225,https://images.sellbrite.com/production/1446451/q80/75cf9a79-c071-5e27-9c85-8f1b340f812f.jpg,https://images.sellbrite.com/production/1446451/q80/2d152bd3-f824-52ea-8589-708ee062e304.jpg,"","","","","","","","","",""
Pearl Wire Oxidize Eannings,"Handcrafted from .925 sterling silver, these earrings showcase a modern design featuring luminous freshwater pearls nestled within a sleek, concentric silver frame. The minimalist yet elegant design makes them suitable for both everyday wear and special occasions, adding a touch of sophistication to any ensemble. The earrings are lightweight and comfortable, suspended from delicate silver hooks, ensuring they dangle gracefully. These earrings are a testament to artisanal craftsmanship, with each piece reflecting the care and precision of handmade jewelry.",new,85.0,Jewelry > Earrings,1.7,1.0,1.0,0.025625,https://images.sellbrite.com/production/1446451/q81/9bca63df-a39e-556d-89df-fb13eaa99e4a.jpg,https://images.sellbrite.com/production/1446451/q81/d7c2a281-e424-5496-9885-d88354c9977a.jpg,https://images.sellbrite.com/production/1446451/q81/15daee02-e6e4-5b77-af9a-d64a31ee8b8f.jpg,"","","","","","","","",""
Pearl Oxidize Pendant,"Handcrafted from .925 sterling silver, this necklace showcases a minimalist design with a circular pendant featuring a smooth, cabochon-cut gemstone, possibly moonstone or a similar iridescent material. The pendant is suspended from a rigid, open-ended silver collar, creating a modern and elegant piece suitable for various styles and occasions. The handmade nature of the necklace ensures each piece is unique, with slight variations that add to its charm and character.",new,65.0,Jewelry > Pendants,1.5,1.0,0.3,0.015625,https://images.sellbrite.com/production/1446451/q82/5135f1ac-8b25-586b-862e-112a4827201b.jpg,https://images.sellbrite.com/production/1446451/q82/f63a9921-c5f4-56ff-8892-b3cf444eb019.jpg,"","","","","","","","","",""
Circle Link Bracelet,"Handcrafted from .925 sterling silver, this bracelet showcases a series of interconnected, abstract circles, creating a modern and eye-catching design. The adjustable chain ensures a comfortable fit for various wrist sizes. Each piece is meticulously handmade, reflecting unique craftsmanship and attention to detail. This piece offers a contemporary aesthetic suitable for both casual and elegant occasions.",new,60.0,Jewelry > Bracelets > Cuff Bracelets,7.5,0.5,0.1,0.021875,https://images.sellbrite.com/production/1446451/q83/3ecb064b-fa4d-5c6b-b114-f5cb2e8e6d56.jpg,https://images.sellbrite.com/production/1446451/q83/0a3dbac9-3438-5261-9297-31a232bf1e62.jpg,https://images.sellbrite.com/production/1446451/q83/3e0d474f-daba-5b9f-9727-c05573819f40.jpg,"","","","","","","","",""
Square Circle Link Bracelet,"Handcrafted from .925 sterling silver, this bracelet showcases a modern design with alternating geometric shapes. The interconnected circles and squares create a balanced and eye-catching aesthetic, secured with an elegant hook clasp. Each piece is meticulously handmade, ensuring a unique and high-quality finish. Perfect for adding a touch of contemporary style to any outfit.",new,65.0,Jewelry > Bracelets > Cuff Bracelets,7.5,1.0,0.1,0.020625,https://images.sellbrite.com/production/1446451/q84/bbc2cdc1-fb45-5ee0-a2cd-f074ac349c1a.jpg,https://images.sellbrite.com/production/1446451/q84/599cb5a4-0787-5f06-958e-af8cd33ae29a.jpg,"","","","","","","","","",""
